27986, 1, 73.15, 98, 35, 63.22, 57.75
28237, 1, 73.31, 98, 35, 63.43, 57.9
28488, 1, 73.55, 97, 35, 63.72, 58.1
28739, 1, 73.71, 97, 35, 63.93, 58.25
29005, 1, 73.95, 97, 35, 64.22, 58.5
29256, 1, 74.11, 97, 35, 64.43, 58.63
29507, 1, 74.35, 97, 35, 64.68, 58.83
29758, 1, 74.51, 98, 35, 64.82, 58.97
30009, 1, 74.75, 97, 35, 65.07, 59.15
30260, 1, 74.91, 98, 35, 65.27, 59.3
30511, 1, 75.15, 97, 35, 65.57, 59.53
30762, 1, 75.31, 97, 35, 65.77, 59.68
31013, 1, 75.55, 97, 35, 66.07, 59.9
31264, 1, 75.71, 98, 35, 66.25, 60.05
31515, 1, 75.95, 97, 35, 66.55, 60.3
31766, 1, 76.11, 97, 35, 66.77, 60.45
32017, 1, 76.35, 97, 35, 67.1, 60.7
32268, 1, 76.51, 96, 35, 67.32, 60.85
32519, 1, 76.75, 96, 35, 67.68, 61.08
32770, 1, 76.91, 96, 35, 67.93, 61.25
33021, 1, 77.15, 95, 35, 68.32, 61.58
33272, 1, 77.31, 95, 35, 68.6, 61.78
33523, 1, 77.55, 94, 35, 68.97, 62.03
33774, 1, 77.71, 95, 35, 69.2, 62.18
34025, 1, 77.95, 94, 35, 69.57, 62.38
34276, 1, 78.11, 94, 35, 69.82, 62.55
34527, 1, 78.35, 93, 35, 70.22, 62.8
34778, 1, 78.51, 92, 35, 70.52, 62.97
35029, 1, 78.75, 91, 35, 71.0, 63.25
35280, 1, 78.91, 90, 35, 71.35, 63.4
35531, 1, 79.15, 90, 35, 71.85, 63.65
35782, 1, 79.31, 88, 35, 72.2, 63.85
36033, 1, 79.55, 88, 35, 72.68, 64.1
36284, 1, 79.71, 87, 35, 72.97, 64.27
36535, 1, 79.95, 86, 35, 73.47, 64.47
36805, 1, 80.19, 86, 35, 73.93, 64.75
37056, 1, 80.35, 86, 35, 74.22, 64.95
37307, 1, 80.59, 85, 35, 74.72, 65.25
37558, 1, 80.75, 84, 35, 75.0, 65.43
37809, 1, 80.99, 84, 35, 75.37, 65.7
38060, 1, 81.15, 84, 35, 75.65, 65.85
38311, 1, 81.39, 83, 35, 76.02, 66.1
38562, 1, 81.55, 82, 35, 76.35, 66.3
38813, 1, 81.79, 81, 35, 76.9, 66.57
39064, 1, 81.95, 80, 35, 77.22, 66.77
39315, 1, 82.19, 79, 35, 77.72, 67.07
39566, 1, 82.35, 79, 35, 78.02, 67.25
39817, 1, 82.59, 78, 35, 78.45, 67.55
40068, 1, 82.75, 78, 35, 78.72, 67.75
40319, 1, 82.99, 78, 35, 79.12, 68.02
40570, 1, 83.15, 77, 35, 79.37, 68.22
40821, 1, 83.39, 78, 35, 79.72, 68.52
41072, 1, 83.55, 77, 35, 79.95, 68.72
41323, 1, 83.79, 76, 35, 80.27, 69.07
41574, 1, 83.95, 76, 35, 80.5, 69.3
41825, 1, 84.19, 75, 35, 80.9, 69.62
42076, 1, 84.35, 75, 35, 81.2, 69.85
42327, 1, 84.59, 74, 35, 81.65, 70.15
42578, 1, 84.75, 73, 35, 81.97, 70.35
42829, 1, 84.99, 72, 35, 82.5, 70.68
43080, 1, 85.15, 71, 35, 82.87, 70.87
43331, 1, 85.39, 70, 35, 83.45, 71.18
43582, 1, 85.55, 69, 35, 83.8, 71.37
43833, 1, 85.79, 68, 35, 84.3, 71.68
44084, 1, 85.95, 67, 35, 84.62, 71.9
44335, 1, 86.19, 66, 35, 85.15, 72.2
44604, 1, 86.43, 65, 35, 85.68, 72.5
44855, 1, 86.59, 64, 35, 86.02, 72.7
45106, 1, 86.83, 64, 35, 86.47, 72.97
45357, 1, 86.99, 63, 35, 86.77, 73.18
45608, 1, 87.23, 63, 35, 87.2, 73.43
45859, 1, 87.39, 63, 35, 87.45, 73.6
46110, 1, 87.63, 61, 35, 87.87, 73.87
46361, 1, 87.79, 62, 35, 88.12, 74.05
46612, 1, 88.03, 60, 35, 88.55, 74.37
46863, 1, 88.19, 59, 35, 88.9, 74.57
47114, 1, 88.43, 59, 35, 89.35, 74.87
47365, 1, 88.59, 58, 35, 89.7, 75.1
47616, 1, 88.83, 58, 35, 90.12, 75.4
47867, 1, 88.99, 57, 35, 90.4, 75.62
48118, 1, 89.23, 56, 35, 90.8, 75.95
48369, 1, 89.39, 56, 35, 91.02, 76.15
48620, 1, 89.63, 56, 35, 91.4, 76.47
48871, 1, 89.79, 56, 35, 91.6, 76.65
49122, 1, 90.03, 56, 35, 91.9, 76.93
49373, 1, 90.19, 55, 35, 92.12, 77.1
49624, 1, 90.43, 54, 35, 92.5, 77.4
49875, 1, 90.59, 54, 35, 92.75, 77.6
50126, 1, 90.83, 53, 35, 93.15, 77.9
50377, 1, 90.99, 53, 35, 93.4, 78.15
50628, 1, 91.23, 52, 35, 93.8, 78.47
50879, 1, 91.39, 51, 35, 94.1, 78.72
51130, 1, 91.63, 50, 35, 94.57, 79.1
51381, 1, 91.79, 49, 35, 94.9, 79.3
51632, 1, 92.03, 49, 35, 95.35, 79.57
51883, 1, 92.19, 48, 35, 95.6, 79.75
52134, 1, 92.43, 49, 35, 95.93, 80.0
52385, 1, 92.59, 48, 35, 96.12, 80.18
52636, 1, 92.83, 48, 35, 96.43, 80.45
52887, 1, 93.07, 47, 35, 96.8, 80.72
53138, 1, 93.23, 47, 35, 97.07, 80.93
53389, 1, 93.47, 46, 35, 97.43, 81.22
53640, 1, 93.63, 46, 35, 97.65, 81.45
53906, 1, 93.87, 46, 35, 97.9, 81.77
54157, 1, 94.03, 47, 35, 98.05, 81.95
54408, 1, 94.27, 46, 35, 98.32, 82.2
54659, 1, 94.43, 46, 35, 98.5, 82.37
54910, 1, 94.67, 46, 35, 98.8, 82.55
55161, 1, 94.83, 45, 35, 99.02, 82.7
55412, 1, 95.07, 45, 35, 99.35, 82.93
55663, 1, 95.23, 44, 35, 99.57, 83.05
55914, 1, 95.47, 44, 35, 99.95, 83.3
56165, 1, 95.63, 44, 35, 100.18, 83.45
56416, 1, 95.87, 43, 35, 100.47, 83.7
56667, 1, 96.03, 44, 35, 100.65, 83.93
56918, 1, 96.27, 44, 35, 100.87, 84.22
57169, 1, 96.43, 44, 35, 101.02, 84.43
57420, 1, 96.67, 43, 35, 101.32, 84.72
57671, 1, 96.83, 42, 35, 101.62, 84.87
57922, 1, 97.07, 41, 35, 102.02, 85.12
58173, 1, 97.23, 40, 35, 102.32, 85.32
58424, 1, 97.47, 39, 35, 102.75, 85.57
58675, 1, 97.63, 39, 35, 103.0, 85.75
58926, 1, 97.87, 39, 35, 103.37, 86.0
59177, 1, 98.03, 38, 35, 103.6, 86.15
59428, 1, 98.27, 38, 35, 103.95, 86.4
59679, 1, 98.43, 38, 35, 104.18, 86.57
59930, 1, 98.67, 38, 35, 104.5, 86.8
60181, 1, 98.83, 37, 35, 104.7, 86.95
60432, 1, 99.07, 38, 35, 104.9, 87.22
60683, 1, 99.23, 39, 35, 105.0, 87.37
60934, 1, 99.47, 39, 35, 105.15, 87.68
61185, 1, 99.63, 39, 35, 105.22, 87.87
61436, 1, 99.87, 39, 35, 105.45, 88.05
61705, 1, 100.11, 39, 35, 105.62, 88.3
61956, 1, 100.27, 39, 35, 105.75, 88.5
62207, 1, 100.51, 39, 35, 105.97, 88.75
62458, 1, 100.67, 39, 35, 106.12, 88.93
62709, 1, 100.91, 38, 35, 106.4, 89.18
62960, 1, 101.07, 38, 35, 106.6, 89.32
63211, 1, 101.31, 38, 35, 106.9, 89.6
63462, 1, 101.47, 37, 35, 107.1, 89.75
63713, 1, 101.71, 38, 35, 107.35, 90.0
63964, 1, 101.87, 38, 35, 107.5, 90.12
64215, 1, 102.11, 38, 35, 107.72, 90.3
64466, 1, 102.27, 38, 35, 107.85, 90.45
64717, 1, 102.51, 37, 35, 108.12, 90.62
64968, 1, 102.67, 37, 35, 108.27, 90.77
65219, 1, 102.91, 37, 35, 108.55, 91.0
65470, 1, 103.07, 37, 35, 108.75, 91.15
65721, 1, 103.31, 36, 35, 109.05, 91.4
65972, 1, 103.47, 36, 35, 109.25, 91.52
66223, 1, 103.71, 36, 35, 109.52, 91.75
66474, 1, 103.87, 36, 35, 109.7, 91.9
66725, 1, 104.11, 36, 35, 109.9, 92.07
66976, 1, 104.27, 36, 35, 110.1, 92.22
67227, 1, 104.51, 36, 35, 110.3, 92.4
67478, 1, 104.67, 36, 35, 110.45, 92.52
67729, 1, 104.91, 37, 35, 110.62, 92.77
67980, 1, 105.07, 37, 35, 110.68, 92.93
68231, 1, 105.31, 37, 35, 110.8, 93.2
68482, 1, 105.47, 38, 35, 110.9, 93.35
68733, 1, 105.71, 36, 35, 111.22, 93.52
68984, 1, 105.87, 35, 35, 111.47, 93.68
69235, 1, 106.11, 36, 35, 111.8, 93.87
69486, 1, 106.27, 35, 35, 111.97, 94.05
69737, 1, 106.51, 37, 35, 112.07, 94.3
69988, 1, 106.75, 38, 35, 112.18, 94.5
70239, 1, 106.91, 37, 35, 112.32, 94.65
70490, 1, 107.15, 37, 35, 112.6, 94.8
70741, 1, 107.31, 37, 35, 112.75, 94.95
71007, 1, 107.55, 36, 35, 112.97, 95.12
71258, 1, 107.71, 37, 35, 113.02, 95.22
71509, 1, 107.95, 38, 35, 113.07, 95.43
71760, 1, 108.11, 39, 35, 113.12, 95.57
72011, 1, 108.35, 40, 35, 113.2, 95.8
72262, 1, 108.51, 39, 35, 113.32, 95.93
72513, 1, 108.75, 39, 35, 113.52, 96.12
72764, 1, 108.91, 39, 35, 113.68, 96.22
73015, 1, 109.15, 39, 35, 113.87, 96.45
73266, 1, 109.31, 39, 35, 113.95, 96.57
73517, 1, 109.55, 40, 35, 114.0, 96.75
73768, 1, 109.71, 41, 35, 114.05, 96.85
74019, 1, 109.95, 42, 35, 114.12, 96.93
74270, 1, 110.11, 41, 35, 114.22, 97.0
74521, 1, 110.35, 42, 35, 114.4, 97.12
74772, 1, 110.51, 42, 35, 114.47, 97.22
75023, 1, 110.75, 43, 35, 114.6, 97.47
75274, 1, 110.91, 43, 35, 114.65, 97.65
75525, 1, 111.15, 44, 35, 114.68, 97.85
75776, 1, 111.31, 45, 35, 114.65, 98.0
76027, 1, 111.55, 46, 35, 114.6, 98.2
76278, 1, 111.71, 47, 35, 114.6, 98.35
76529, 1, 111.95, 48, 35, 114.62, 98.57
76780, 1, 112.11, 48, 35, 114.68, 98.7
77031, 1, 112.35, 48, 35, 114.77, 98.87
77282, 1, 112.51, 48, 35, 114.82, 99.0
77533, 1, 112.75, 48, 35, 115.0, 99.22
77784, 1, 112.91, 47, 35, 115.18, 99.37
78035, 1, 113.15, 46, 35, 115.52, 99.6
78286, 1, 113.31, 46, 35, 115.77, 99.68
78537, 1, 113.55, 47, 35, 116.02, 99.77
78808, 1, 113.79, 48, 35, 116.2, 99.9
79059, 1, 113.95, 48, 35, 116.3, 99.97
79310, 1, 114.19, 49, 35, 116.37, 100.12
79561, 1, 114.35, 48, 35, 116.5, 100.25
79812, 1, 114.59, 49, 35, 116.65, 100.43
80063, 1, 114.75, 48, 35, 116.8, 100.52
80314, 1, 114.99, 48, 35, 117.1, 100.75
80565, 1, 115.15, 48, 35, 117.25, 100.87
80816, 1, 115.39, 48, 35, 117.45, 101.05
81067, 1, 115.55, 50, 35, 117.5, 101.2
81318, 1, 115.79, 51, 35, 117.52, 101.4
81569, 1, 115.95, 51, 35, 117.6, 101.52
81820, 1, 116.19, 50, 35, 117.8, 101.7
82071, 1, 116.35, 50, 35, 117.95, 101.8
82322, 1, 116.59, 50, 35, 118.18, 101.93
82573, 1, 116.75, 50, 35, 118.32, 102.05
82824, 1, 116.99, 50, 35, 118.55, 102.25
83075, 1, 117.15, 50, 35, 118.75, 102.35
83326, 1, 117.39, 49, 35, 119.07, 102.52
83577, 1, 117.55, 49, 35, 119.27, 102.62
83828, 1, 117.79, 49, 35, 119.55, 102.77
84079, 1, 117.95, 50, 35, 119.65, 102.93
84330, 1, 118.19, 51, 35, 119.75, 103.12
84581, 1, 118.35, 51, 35, 119.77, 103.25
84832, 1, 118.59, 53, 35, 119.77, 103.47
85083, 1, 118.75, 53, 35, 119.82, 103.6
85334, 1, 118.99, 53, 35, 119.97, 103.8
85585, 1, 119.15, 52, 35, 120.18, 103.93
85836, 1, 119.39, 51, 35, 120.43, 104.07
86087, 1, 119.55, 53, 35, 120.52, 104.18
86338, 1, 119.79, 54, 35, 120.65, 104.32
86589, 1, 119.95, 55, 35, 120.68, 104.4
86840, 1, 120.19, 55, 35, 120.8, 104.52
87091, 1, 120.35, 53, 35, 121.0, 104.6
87342, 1, 120.59, 53, 35, 121.25, 104.7
87593, 1, 120.83, 54, 35, 121.35, 104.85
87844, 1, 120.99, 55, 35, 121.37, 104.93
88112, 1, 121.23, 58, 35, 121.27, 105.07
88363, 1, 121.39, 58, 35, 121.25, 105.18
88614, 1, 121.63, 57, 35, 121.37, 105.32
88865, 1, 121.79, 58, 35, 121.47, 105.45
89116, 1, 122.03, 57, 35, 121.75, 105.65
89367, 1, 122.19, 57, 35, 121.93, 105.8
89618, 1, 122.43, 57, 35, 122.15, 106.02
89869, 1, 122.59, 57, 35, 122.3, 106.15
90120, 1, 122.83, 58, 35, 122.43, 106.32
90371, 1, 122.99, 59, 35, 122.47, 106.45
90622, 1, 123.23, 60, 35, 122.55, 106.65
90873, 1, 123.39, 60, 35, 122.6, 106.77
91124, 1, 123.63, 61, 35, 122.68, 106.97
91375, 1, 123.79, 62, 35, 122.7, 107.1
91626, 1, 124.03, 63, 35, 122.72, 107.3
91877, 1, 124.19, 63, 35, 122.77, 107.45
92128, 1, 124.43, 63, 35, 122.93, 107.62
92379, 1, 124.59, 62, 35, 123.05, 107.75
92630, 1, 124.83, 63, 35, 123.22, 107.95
92881, 1, 124.99, 63, 35, 123.32, 108.07
93132, 1, 125.23, 64, 35, 123.43, 108.3
93383, 1, 125.39, 64, 35, 123.52, 108.45
93634, 1, 125.63, 65, 35, 123.68, 108.65
93885, 1, 125.79, 65, 35, 123.8, 108.77
94136, 1, 126.03, 64, 35, 124.07, 108.97
94387, 1, 126.19, 64, 35, 124.22, 109.1
94638, 1, 126.43, 64, 35, 124.4, 109.27
94889, 1, 126.59, 65, 35, 124.52, 109.43
95140, 1, 126.83, 67, 35, 124.55, 109.6
95391, 1, 126.99, 68, 35, 124.55, 109.72
95642, 1, 127.23, 68, 35, 124.57, 109.93
95913, 1, 127.47, 70, 35, 124.47, 110.07
96164, 1, 127.63, 70, 35, 124.47, 110.2
96415, 1, 127.87, 71, 35, 124.52, 110.4
96666, 1, 128.03, 71, 35, 124.62, 110.55
96917, 1, 128.27, 70, 35, 124.85, 110.82
97168, 1, 128.43, 70, 35, 125.05, 111.0
97419, 1, 128.67, 70, 35, 125.22, 111.22
97670, 1, 128.83, 72, 35, 125.27, 111.32
97921, 2, 129.07, 73, 35, 125.32, 111.5
98172, 2, 130.0, 77, 35, 125.4, 111.62
98423, 2, 130.0, 75, 35, 125.6, 111.8
98674, 2, 130.0, 75, 35, 125.72, 111.93
98925, 2, 130.0, 72, 35, 126.05, 112.1
99176, 2, 130.0, 72, 35, 126.22, 112.22
99427, 2, 130.0, 71, 35, 126.55, 112.43
99678, 2, 130.0, 69, 35, 126.82, 112.55
99929, 2, 130.0, 69, 35, 127.07, 112.72
100180, 2, 130.0, 69, 35, 127.18, 112.87
100431, 2, 130.0, 69, 35, 127.25, 113.1
100682, 2, 130.0, 70, 35, 127.25, 113.25
100933, 2, 130.0, 70, 35, 127.25, 113.47
101184, 2, 130.0, 69, 35, 127.3, 113.62
101435, 2, 130.0, 68, 35, 127.45, 113.82
101686, 2, 130.0, 67, 35, 127.6, 113.97
101937, 2, 130.0, 66, 35, 127.87, 114.22
102188, 2, 130.0, 65, 35, 128.08, 114.32
102439, 2, 130.0, 64, 35, 128.35, 114.5
102690, 2, 130.0, 64, 35, 128.45, 114.62
102941, 2, 130.0, 64, 35, 128.6, 114.82
103192, 2, 130.0, 63, 35, 128.68, 115.0
103443, 2, 130.0, 64, 35, 128.77, 115.25
103694, 2, 130.0, 62, 35, 128.93, 115.4
103945, 2, 130.0, 62, 35, 129.18, 115.6
104196, 2, 130.0, 60, 35, 129.38, 115.72
104447, 2, 130.0, 58, 35, 129.77, 115.93
104698, 2, 130.0, 57, 35, 130.15, 116.1
104949, 2, 130.0, 56, 35, 130.38, 116.22
105217, 2, 130.0, 56, 35, 130.63, 116.45
105468, 2, 130.0, 55, 35, 130.75, 116.6
105719, 2, 130.0, 55, 35, 130.93, 116.93
105970, 2, 130.0, 54, 35, 131.02, 117.12
106221, 2, 130.0, 53, 35, 131.23, 117.37
106472, 2, 130.0, 54, 35, 131.3, 117.52
106723, 2, 130.0, 52, 35, 131.5, 117.72
106974, 2, 130.0, 51, 35, 131.65, 117.87
107225, 2, 130.0, 50, 35, 131.95, 118.15
107476, 2, 130.0, 47, 35, 132.27, 118.32
107727, 2, 130.0, 47, 35, 132.6, 118.57
107978, 2, 130.0, 47, 35, 132.73, 118.72
108229, 2, 130.0, 47, 35, 132.8, 118.9
108480, 2, 130.0, 48, 35, 132.8, 119.02
108731, 2, 130.0, 46, 35, 132.93, 119.25
108982, 2, 130.0, 45, 35, 133.08, 119.4
109233, 2, 130.0, 45, 35, 133.23, 119.68
109484, 2, 130.0, 45, 35, 133.3, 119.87
109735, 2, 130.0, 45, 35, 133.38, 120.1
109986, 2, 130.0, 45, 35, 133.4, 120.25
110237, 2, 130.0, 44, 35, 133.48, 120.43
110488, 2, 130.0, 44, 35, 133.55, 120.52
110739, 2, 130.0, 43, 35, 133.7, 120.7
110990, 2, 130.0, 42, 35, 133.85, 120.82
111241, 2, 130.0, 40, 35, 134.15, 121.07
111492, 2, 130.0, 39, 35, 134.35, 121.22
111743, 2, 130.0, 40, 35, 134.48, 121.47
111994, 2, 130.0, 39, 35, 134.55, 121.65
112245, 2, 130.0, 39, 35, 134.63, 121.85
112496, 2, 130.0, 39, 35, 134.68, 121.97
112747, 2, 130.0, 38, 35, 134.85, 122.15
112998, 2, 130.0, 37, 35, 134.95, 122.27
113249, 2, 130.0, 37, 35, 135.1, 122.47
113500, 2, 130.0, 36, 35, 135.18, 122.65
113751, 2, 130.0, 35, 35, 135.43, 122.9
114002, 2, 130.0, 33, 35, 135.68, 123.05
114253, 2, 130.0, 32, 35, 136.05, 123.27
114523, 2, 130.0, 30, 35, 136.43, 123.5
114774, 2, 130.0, 30, 35, 136.58, 123.62
115025, 2, 130.0, 30, 35, 136.73, 123.8
115276, 2, 130.0, 29, 35, 136.85, 123.93
115527, 2, 130.0, 29, 35, 136.98, 124.07
115778, 2, 130.0, 29, 35, 137.05, 124.2
116029, 2, 130.0, 28, 35, 137.15, 124.43
116280, 2, 130.0, 28, 35, 137.15, 124.55
116531, 2, 130.0, 28, 35, 137.13, 124.77
116782, 2, 130.0, 28, 35, 137.13, 124.87
117033, 2, 130.0, 28, 35, 137.13, 125.02
117284, 2, 130.0, 28, 35, 137.18, 125.12
117535, 2, 130.0, 27, 35, 137.27, 125.3
117786, 2, 130.0, 27, 35, 137.3, 125.43
118037, 2, 130.0, 27, 35, 137.38, 125.6
118288, 2, 130.0, 26, 35, 137.45, 125.75
118539, 2, 130.0, 24, 35, 137.68, 125.87
118790, 2, 130.0, 22, 35, 137.93, 126.0
119041, 2, 130.0, 22, 35, 138.18, 126.22
119292, 2, 130.0, 22, 35, 138.27, 126.37
119543, 2, 130.0, 23, 35, 138.35, 126.68
119794, 2, 130.0, 22, 35, 138.35, 126.87
120045, 2, 130.0, 22, 35, 138.38, 127.07
120296, 2, 130.0, 23, 35, 138.33, 127.18
120547, 2, 130.0, 22, 35, 138.27, 127.32
120798, 2, 130.0, 23, 35, 138.2, 127.4
121049, 2, 130.0, 23, 35, 138.18, 127.55
121300, 2, 130.0, 20, 35, 138.3, 127.68
121551, 2, 130.0, 20, 35, 138.52, 127.82
121802, 2, 130.0, 19, 35, 138.65, 127.9
122053, 2, 130.0, 19, 35, 138.73, 128.05
122323, 2, 130.0, 20, 35, 138.75, 128.15
122574, 2, 130.0, 20, 35, 138.73, 128.23
122825, 2, 130.0, 20, 35, 138.73, 128.35
123076, 2, 130.0, 18, 35, 138.85, 128.4
123327, 2, 130.0, 17, 35, 139.08, 128.52
123578, 2, 130.0, 15, 35, 139.25, 128.65
123829, 2, 130.0, 14, 35, 139.6, 128.8
124080, 2, 130.0, 12, 35, 139.83, 128.9
124331, 2, 130.0, 12, 35, 140.1, 129.0
124582, 2, 130.0, 11, 35, 140.25, 129.02
124833, 2, 130.0, 12, 35, 140.38, 129.13
125084, 2, 130.0, 12, 35, 140.33, 129.2
125335, 2, 130.0, 13, 35, 140.3, 129.35
125586, 2, 130.0, 12, 35, 140.3, 129.45
125837, 2, 130.0, 11, 35, 140.35, 129.55
126088, 2, 130.0, 10, 35, 140.45, 129.63
126339, 2, 130.0, 10, 35, 140.5, 129.75
126590, 2, 130.0, 11, 35, 140.48, 129.83
126841, 2, 130.0, 11, 35, 140.4, 129.98
127092, 2, 130.0, 11, 35, 140.35, 130.08
127343, 2, 130.0, 11, 35, 140.27, 130.18
127594, 2, 130.0, 12, 35, 140.27, 130.23
127845, 2, 130.0, 11, 35, 140.3, 130.27
128096, 3, 130.0, 10, 35, 140.33, 130.33
128347, 3, 130.24, 10, 35, 140.4, 130.4
128598, 3, 130.4, 11, 35, 140.43, 130.5
128849, 3, 130.64, 12, 35, 140.45, 130.63
129100, 3, 130.8, 13, 35, 140.43, 130.68
129351, 3, 131.04, 14, 35, 140.33, 130.75
129602, 3, 131.2, 17, 35, 140.2, 130.75
129853, 3, 131.44, 16, 35, 140.1, 130.77
130104, 3, 131.6, 17, 35, 140.1, 130.83
130355, 3, 131.84, 18, 35, 140.02, 130.93
130606, 3, 132.08, 18, 35, 140.08, 131.0
130857, 3, 132.24, 19, 35, 140.02, 131.02
131108, 3, 132.48, 20, 35, 140.05, 131.1
